word,id,len
red,1840,3
and,1841,3
"yellow.
",1842,8
import,1843,6
{useFormik},1844,11
from,1845,4
"'formik';
",1846,10
is,1847,2
the,1848,3
design,1849,6
of,1850,2
the,1851,3
platform,1852,8
based,1853,5
on,1854,2
what,1855,4
the,1856,3
user,1857,4
interacts,1858,9
with,1859,4
"
close",1860,6
tag,1861,3
=,1862,1
"</h1>
var",1863,9
difference,1864,10
=,1865,1
variable,1866,8
that,1867,4
subtracts,1868,9
"(-)
exponentials",1869,16
use,1870,3
**,1871,2
and,1872,3
the,1873,3
number,1874,6
you,1875,3
want,1876,4
it,1877,2
to,1878,2
be,1879,2
powered,1880,7
"by
",1881,3
hold,1882,4
data,1883,4
in,1884,2
"order
import",1885,12
importname,1886,10
as,1887,2
"in
",1888,3
"$("".something"").hide()
",1889,23
create,1890,6
a,1891,1
file,1892,4
with,1893,4
.php,1894,4
at,1895,2
the,1896,3
end,1897,3
of,1898,2
it,1899,2
"
creating",1900,9
line,1901,4
"plots
",1902,6
let,1903,3
greet,1904,5
:,1905,1
string,1906,6
=,1907,1
'hello,1908,6
"there'
",1909,7
php,1910,3
"path.php
when",1911,13
linking,1912,7
to,1913,2
a,1914,1
link,1915,4
"
",1916,1
first,1917,5
you,1918,3
need,1919,4
to,1920,2
npm,1921,3
install,1922,7
apollo-server,1923,13
and,1924,3
"graphql
",1925,8
const,1926,5
{gql},1927,5
=,1928,1
"require('apollo-server')
",1929,25
is,1930,2
a,1931,1
very,1932,4
popular,1933,7
library,1934,7
for,1935,3
working,1936,7
with,1937,4
data.,1938,5
"
",1939,1
setting,1940,7
up,1941,2
heroku,1942,6
cli,1943,3
and,1944,3
app,1945,3
"
",1946,1
/**,1947,3
description,1948,11
"*/
",1949,3
its,1950,3
a,1951,1
collection,1952,10
of,1953,2
things,1954,6
"
",1955,1
"classes
",1956,8
\',1957,2
=,1958,1
single,1959,6
quote,1960,5
"
",1961,1
//makes,1962,7
everything,1963,10
"lowercase,erases",1964,16
everything,1965,10
besides,1966,7
letters,1967,7
&,1968,1
"numbers;
",1969,9
web,1970,3
security,1971,8
vulnerability,1972,13
that,1973,4
allows,1974,6
an,1975,2
attacker,1976,8
to,1977,2
induce,1978,6
users,1979,5
to,1980,2
perform,1981,7
actions,1982,7
that,1983,4
they,1984,4
do,1985,2
not,1986,3
intend,1987,6
to,1988,2
"perform
",1989,8
constructor(count),1990,18
"{
sql",1991,5
injection,1992,9
must,1993,4
exploit,1994,7
a,1995,1
security,1996,8
vulnerability,1997,13
in,1998,2
an,1999,2
applications,2000,12
"software,",2001,9
for,2002,3
example,2003,7
when,2004,4
user,2005,4
input,2006,5
is,2007,2
either,2008,6
incorrectly,2009,11
filtered,2010,8
or,2011,2
for,2012,3
string,2013,6
literal,2014,7
escape,2015,6
characters,2016,10
embedded,2017,8
in,2018,2
sql,2019,3
"statements
",2020,11
"encoding
",2021,9
its,2022,3
an,2023,2
attack,2024,6
that,2025,4
injects,2026,7
malicious,2027,9
code,2028,4
into,2029,4
a,2030,1
vulnerable,2031,10
web,2032,3
"application,",2033,12
xss,2034,3
differs,2035,7
from,2036,4
other,2037,5
web,2038,3
attack,2039,6
in,2040,2
that,2041,4
it,2042,2
does,2043,4
not,2044,3
directly,2045,8
target,2046,6
the,2047,3
application,2048,11
itself,2049,6
"
",2050,1
npm,2051,3
i,2052,1
"jest
by",2053,7
using,2054,5
headless,2055,8
"testing,",2056,8
youre,2057,5
guaranteed,2058,10
a,2059,1
more,2060,4
"lightweight,",2061,12
less,2062,4
resource,2063,8
intensive,2064,9
and,2065,3
scripted,2066,8
"automation.
they",2067,16
are,2068,3
commonly,2069,8
used,2070,4
to,2071,2
test,2072,4
api,2073,3
responses,2074,9
but,2075,3
we,2076,2
also,2077,4
use,2078,3
server,2079,6
tests,2080,5
for,2081,3
any,2082,3
server,2083,6
response,2084,8
that,2085,4
the,2086,3
application,2087,11
relies,2088,6
on.,2089,3
this,2090,4
includes,2091,8
checking,2092,8
status,2093,6
codes,2094,5
and,2095,3
error,2096,5
"messages
html",2097,13
is,2098,2
one,2099,3
of,2100,2
the,2101,3
pillars,2102,7
of,2103,2
web,2104,3
development.,2105,12
The,2106,3
others,2107,6
are,2108,3
css,2109,3
and,2110,3
javaScript.,2111,11
Html,2112,4
is,2113,2
considered,2114,10
the,2115,3
most,2116,4
accessible,2117,10
language,2118,8
of,2119,2
those,2120,5
"two,",2121,4
and,2122,3
is,2123,2
still,2124,5
so,2125,2
relevant,2126,8
"today,",2127,6
being,2128,5
used,2129,4
in,2130,2
almost,2131,6
every,2132,5
website,2133,7
(in,2134,3
some,2135,4
aspects),2136,8
and,2137,3
even,2138,4
some,2139,4
apps/game,2140,9
"development.
",2141,13
the,2142,3
inputs,2143,6
to,2144,2
the,2145,3
application,2146,11
represent,2147,9
the,2148,3
most,2149,4
significant,2150,11
surface,2151,7
area,2152,4
of,2153,2
attack,2154,6
for,2155,3
any,2156,3
"application
to",2157,14
see,2158,3
if,2159,2
the,2160,3
pattern,2161,7
fits,2162,4
"
swagger",2163,8
is,2164,2
the,2165,3
worlds,2166,6
largest,2167,7
framework,2168,9
of,2169,2
api,2170,3
developer,2171,9
tools,2172,5
for,2173,3
the,2174,3
openAPI,2175,7
"specification(oas),",2176,19
enabling,2177,8
development,2178,11
across,2179,6
the,2180,3
entire,2181,6
api,2182,3
"lifecycle,",2183,10
from,2184,4
design,2185,6
and,2186,3
documentation,2187,13
to,2188,2
test,2189,4
and,2190,3
"deployment
is",2191,13
a,2192,1
gui,2193,3
that,2194,4
aids,2195,4
in,2196,2
the,2197,3
development,2198,11
of,2199,2
apis,2200,4
by,2201,2
making,2202,6
it,2203,2
easy,2204,4
to,2205,2
test,2206,4
requests,2207,8
and,2208,3
their,2209,5
responses,2210,9
in,2211,2
an,2212,2
organized,2213,9
"way
design",2214,10
a,2215,1
system,2216,6
from,2217,4
the,2218,3
more,2219,4
simple,2220,6
stuff,2221,5
to,2222,2
the,2223,3
more,2224,4
complex,2225,7
ones,2226,4
"
***",2227,4
Browser,2228,7
link,2229,4
styles,2230,6
***,2231,3
"
#",2232,2
find,2233,4
if,2234,2
a,2235,1
value,2236,5
is,2237,2
in,2238,2
a,2239,1
certain,2240,7
"breakpoint
#include",2241,19
"<stdio.h>
#include",2242,18
"<stdio.h>
#include",2243,18
"<stdio.h>
#include",2244,18
"<stdio.h>
declare",2245,17
function,2246,8
require(name:,2247,13
"string);
group",2248,14
of,2249,2
activities,2250,10
used,2251,4
to,2252,2
optimize,2253,8
and,2254,3
homogenize,2255,10
the,2256,3
performance,2257,11
of,2258,2
a,2259,1
database.,2260,9
usually,2261,7
overlaps,2262,8
with,2263,4
query,2264,5
"tuning,",2265,7
but,2266,3
refers,2267,6
to,2268,2
design,2269,6
of,2270,2
the,2271,3
database,2272,8
files,2273,5
"
#include",2274,9
"<stdio.h>
what",2275,14
is,2276,2
a,2277,1
relational,2278,10
database,2279,8
"
what",2280,5
is,2281,2
an,2282,2
relational,2283,10
"database?
#include",2284,18
"<stdio.h>
creating",2285,18
an,2286,2
error,2287,5
boundry,2288,7
"
acid",2289,5
"
react",2290,6
context,2291,7
"
",2292,1
"useEffect(
navigate",2293,19
between,2294,7
the,2295,3
pages,2296,5
"
//",2297,3
//,2298,2
this,2299,4
is,2300,2
the,2301,3
global,2302,6
state,2303,5
"holder
redux",2304,12
is,2305,2
used,2306,4
with,2307,4
react,2308,5
to,2309,2
manage,2310,6
application,2311,11
"state
to",2312,8
add,2313,3
a,2314,1
middleware,2315,10
to,2316,2
a,2317,1
"store,",2318,6
you,2319,3
use,2320,3
the,2321,3
function,2322,8
"applyMiddleware
get",2323,19
website,2324,7
name,2325,4
"
on",2326,3
creating,2327,8
a,2328,1
new,2329,3
theme,2330,5
"
installing",2331,11
react,2332,5
redux,2333,5
"
how",2334,4
to,2335,2
create,2336,6
a,2337,1
new,2338,3
"plugin
import",2339,13
$,2340,1
from,2341,4
"""jquery""
jsx",2342,12
"elements
hash",2343,13
maps,2344,4
map,2345,3
keys,2346,4
to,2347,2
their,2348,5
related,2349,7
"values,",2350,7
and,2351,3
one,2352,3
of,2353,2
the,2354,3
most,2355,4
efficient,2356,9
data,2357,4
structures,2358,10
when,2359,4
it,2360,2
comes,2361,5
to,2362,2
retrieving,2363,10
stored,2364,6
"data
class",2365,10
Node,2366,4
"{
is",2367,4
a,2368,1
data,2369,4
structure,2370,9
that,2371,4
stores,2372,6
key-value,2373,9
"pairs
<!--",2374,10
doing,2375,5
this,2376,4
because,2377,7
freecodecamp,2378,12
just,2379,4
say,2380,3
what,2381,4
you,2382,3
need,2383,4
to,2384,2
write,2385,5
lulw,2386,4
"-->
install",2387,11
"
salut",2388,6
-,2389,1
hi,2390,2
"
creating",2391,9
"executables
a",2392,13
cat,2393,3
and,2394,3
a,2395,1
"boy
to",2396,6
add,2397,3
code,2398,4
to,2399,2
an,2400,2
html,2401,4
file,2402,4
use,2403,3
the,2404,3
<script>,2405,8
"tag
a",2406,5
-,2407,1
un,2408,2
"(uh)
what",2409,9
is,2410,2
an,2411,2
orm,2412,3
"
to",2413,3
start,2414,5
a,2415,1
"connection,",2416,11
you,2417,3
need,2418,4
to,2419,2
install,2420,7
"
simple",2421,7
insert,2422,6
queries,2423,7
"
when",2424,5
talking,2425,7
about,2426,5
triangles,2427,9
we,2428,2
have,2429,4
3,2430,1
sides,2431,5
from,2432,4
the,2433,3
starting,2434,8
point,2435,5
that,2436,4
you,2437,3
want,2438,4
"
import",2439,7
csv,2440,3
"
Asyncronous
DNS",2441,16
"
",2442,1
user,2443,4
can,2444,3
alter,2445,5
stuff,2446,5
and,2447,3
cant,2448,4
be,2449,2
seen,2450,4
by,2451,2
"others
",2452,7
const,2453,5
request,2454,7
=,2455,1
"require('request');
",2456,20
staging,2457,7
area,2458,4
:,2459,1
where,2460,5
youll,2461,5
list,2462,4
changes,2463,7
you,2464,3
make,2465,4
to,2466,2
the,2467,3
working,2468,7
"directory
",2469,10
if,2470,2
you,2471,3
want,2472,4
a,2473,1
"pattern
todos",2474,13
os,2475,2
homens,2476,6
sao,2477,3
"mortais.
print",2478,14
to,2479,2
console,2480,7
is,2481,2
"
",2482,1
cors,2483,4
"
",2484,1
alter,2485,5
user,2486,4
username,2487,8
with,2488,4
password,2489,8
"'newpasswordname'
",2490,18
organizations,2491,13
are,2492,3
fueled,2493,6
by,2494,2
"data,",2495,5
and,2496,3
data,2497,4
scientists,2498,10
and,2499,3
analysts,2500,8
are,2501,3
at,2502,2
the,2503,3
forefront,2504,9
of,2505,2
working,2506,7
with,2507,4
it.,2508,3
but,2509,3
they,2510,4
dont,2511,4
work,2512,4
"alone,",2513,6
even,2514,4
the,2515,3
most,2516,4
technically,2517,11
sophisticated,2518,13
data,2519,4
scientist,2520,9
will,2521,4
need,2522,4
to,2523,2
communicate,2524,11
about,2525,5
data,2526,4
"
",2527,1
"Int8Array	1
",2528,12
provide,2529,7
navigation,2530,10
and,2531,3
contextual,2532,10
information,2533,11
to,2534,2
web,2535,3
"browsers,",2536,9
"plugins,",2537,8
assistive,2538,9
technologies,2539,12
like,2540,4
screen,2541,6
"readers
while",2542,13
plain,2543,5
old,2544,3
http,2545,4
connections,2546,11
require,2547,7
the,2548,3
client,2549,6
to,2550,2
make,2551,4
a,2552,1
new,2553,3
request,2554,7
to,2555,2
the,2556,3
server,2557,6
in,2558,2
order,2559,5
to,2560,2
get,2561,3
new,2562,3
"data,",2563,5
websocket,2564,9
connections,2565,11
require,2566,7
just,2567,4
a,2568,1
single,2569,6
request,2570,7
"
",2571,1
int,2572,3
age,2573,3
=,2574,1
"21;
",2575,4
int,2576,3
"
",2577,1
air,2578,3
=,2579,1
"['gemini','libra','aquarius'];
",2580,31
const,2581,5
provider,2582,8
=,2583,1
new,2584,3
"firebase.auth.GoogleAuthProvider();
i",2585,37
=,2586,1
puts,2587,4
you,2588,3
in,2589,2
editing,2590,7
"mode
",2591,5
"
{",2592,2
"
switch
",2593,8
gets,2594,4
you,2595,3
the,2596,3
"length
remember",2597,15
to,2598,2
set,2599,3
ground,2600,6
"too.
",2601,5
let,2602,3
result,2603,6
=,2604,1
"petRegex.test(petString);
if",2605,28
the,2606,3
variable,2607,8
has,2608,3
more,2609,4
than,2610,4
one,2611,3
use,2612,3
or,2613,2
if,2614,2
it,2615,2
"matters,",2616,8
you,2617,3
can,2618,3
"
const",2619,6
valid3,2620,6
=,2621,1
"[3,",2622,3
"7,",2623,2
"1,",2624,2
"6,",2625,2
"1,",2626,2
"2,",2627,2
"0,",2628,2
"1,",2629,2
"9,",2630,2
"9,",2631,2
"8,",2632,2
"5,",2633,2
"2,",2634,2
"3,",2635,2
"6];
const",2636,9
availablePath,2637,13
=,2638,1
"""░"";
",2639,5
let,2640,3
stripped,2641,8
=,2642,1
"str.replace(/[^0-9]/g,'');
#",2643,28
months,2644,6
of,2645,2
"hurricanes
",2646,11
var,2647,3
clampedValue,2648,12
=,2649,1
"Math.min(lowerClampedValue,",2650,27
"upper);
",2651,8
validChoices.includes(userInput),2652,32
?,2653,1
userInput,2654,9
:,2655,1
"console.log(""invalid",2656,20
"Choice"");
",2657,10
//converts,2658,10
the,2659,3
number,2660,6
to,2661,2
string,2662,6
&,2663,1
splits,2664,6
into,2665,4
an,2666,2
"array
",2667,6
"""wednesday"",
",2668,13
made,2669,4
to,2670,2
be,2671,2
used,2672,4
within,2673,6
google,2674,6
"infrastructure,",2675,15
very,2676,4
hard,2677,4
to,2678,2
code,2679,4
on,2680,2
"own
",2681,4
ident,2682,5
"
threats",2683,8
"
",2684,1
persistent,2685,10
cookie,2686,6
"
",2687,1
the,2688,3
Error(),2689,7
takes,2690,5
a,2691,1
string,2692,6
which,2693,5
becomes,2694,7
the,2695,3
value,2696,5
of,2697,2
the,2698,3
"message,",2699,8
you,2700,3
can,2701,3
see,2702,3
errors,2703,6
created,2704,7
with,2705,4
the,2706,3
new,2707,3
"keyword,",2708,8
they,2709,4
lead,2710,4
to,2711,2
the,2712,3
same,2713,4
"result;
what",2714,12
is,2715,2
stub,2716,4
"testing?
",2717,9
npm,2718,3
"init
",2719,5
is,2720,2
good,2721,4
but,2722,3
not,2723,3
really,2724,6
"good,",2725,5
manual,2726,6
testing,2727,7
is,2728,2
the,2729,3
act,2730,3
of,2731,2
mimiquing,2732,9
the,2733,3
way,2734,3
that,2735,4
a,2736,1
user,2737,4
interacts,2738,9
with,2739,4
the,2740,3
"site,",2741,5
however,2742,7
what,2743,4
if,2744,2
the,2745,3
user,2746,4
does,2747,4
something,2748,9
you,2749,3
havent,2750,6
"tested?
",2751,8
eveal,2752,5
stateprint,2753,10
"state
",2754,6
write,2755,5
handlers,2756,8
for,2757,3
requests,2758,8
with,2759,4
different,2760,9
http,2761,4
verbs,2762,5
at,2763,2
different,2764,9
url,2765,3
paths,2766,5
(,2767,1
routes,2768,6
");
",2769,3
"Repeat
",2770,7
"app.get('/sorcerers/:sorcererName',(req,res,next)",2771,49
=>,2772,2
"{
",2773,2
knowledge,2774,9
is,2775,2
something,2776,9
you,2777,3
"know,",2778,5
like,2779,4
an,2780,2
username,2781,8
or,2782,2
password,2783,8
"
",2784,1
npm,2785,3
install,2786,7
"jsonwebtoken
",2787,13
"Access-Control-Allow-Credentials
",2788,33
const,2789,5
checkLowestDist,2790,15
=,2791,1
(arr),2792,5
=>,2793,2
"{
",2794,2
when,2795,4
you,2796,3
type,2797,4
"ls,",2798,3
the,2799,3
command,2800,7
line,2801,4
looks,2802,5
at,2803,2
the,2804,3
directory,2805,9
you,2806,3
are,2807,3
"in,",2808,3
and,2809,3
then,2810,4
lists,2811,5
all,2812,3
the,2813,3
files,2814,5
and,2815,3
directories,2816,11
inside,2817,6
of,2818,2
"it.
background",2819,14
"
",2820,1
clarify,2821,7
the,2822,3
problem,2823,7
"
how",2824,4
to,2825,2
prepare,2826,7
for,2827,3
behavioral,2828,10
interviews,2829,10
"
",2830,1
"https://httpstatuses.com/
",2831,26
"dependencies
",2832,13
it,2833,2
continues,2834,9
down,2835,4
a,2836,1
path,2837,4
until,2838,5
it,2839,2
reaches,2840,7
the,2841,3
end.,2842,4
its,2843,3
helpfull,2844,8
for,2845,3
determining,2846,11
if,2847,2
a,2848,1
path,2849,4
exists,2850,6
between,2851,7
two,2852,3
vertices,2853,8
"
how",2854,4
would,2855,5
you,2856,3
get,2857,3
that,2858,4
sum,2859,3
of,2860,2
the,2861,3
remaining,2862,9
elements?,2863,9
take,2864,4
the,2865,3
first,2866,5
element,2867,7
of,2868,2
the,2869,3
remaining,2870,9
elements,2871,8
and,2872,3
add,2873,3
it,2874,2
to,2875,2
the,2876,3
"thing
",2877,6
strategy.,2878,9
it,2879,2
doesnt,2880,6
require,2881,7
you,2882,3
to,2883,2
look,2884,4
through,2885,7
the,2886,3
entire,2887,6
array,2888,5
in,2889,2
a,2890,1
linear,2891,6
way,2892,3
which,2893,5
would,2894,5
have,2895,4
a,2896,1
linear,2897,6
big,2898,3
o,2899,1
runtime,2900,7
"
dont",2901,5
hardcode,2902,8
stuff,2903,5
thinking,2904,8
that,2905,4
you,2906,3
will,2907,4
have,2908,4
the,2909,3
same,2910,4
mentality,2911,9
in,2912,2
a,2913,1
few,2914,3
"months
}
const",2915,14
pool,2916,4
=,2917,1
"require(""./db"");
",2918,17
npm,2919,3
i,2920,1
-g,2921,2
"postgresql
",2922,11
will,2923,4
return,2924,6
the,2925,3
length,2926,6
of,2927,2
the,2928,3
"table_name
if",2929,13
you,2930,3
dont,2931,4
want,2932,4
to,2933,2
query,2934,5
"*,",2935,2
you,2936,3
just,2937,4
say,2938,3
the,2939,3
column,2940,6
names,2941,5
"instead
",2942,8
"{
to",2943,4
just,2944,4
select,2945,6
an,2946,2
data,2947,4
"
",2948,1
to,2949,2
automatically,2950,13
make,2951,4
your,2952,4
site,2953,4
"responsive
",2954,11
const,2955,5
createSchene,2956,12
=,2957,1
(),2958,2
=>,2959,2
"{
",2960,2
special,2961,7
classes,2962,7
that,2963,4
resposable,2964,10
for,2965,3
registering,2966,11
javascript,2967,10
and,2968,3
css,2969,3
files,2970,5
inside,2971,6
the,2972,3
view,2973,4
"
graphs",2974,7
have,2975,4
varying,2976,7
degrees,2977,7
of,2978,2
connection.,2979,11
the,2980,3
higher,2981,6
the,2982,3
ratio,2983,5
of,2984,2
edges,2985,5
to,2986,2
vertices,2987,8
the,2988,3
more,2989,4
connected,2990,9
the,2991,3
graph,2992,5
"
adding",2993,7
an,2994,2
element,2995,7
"
nodes",2996,6
also,2997,4
store,2998,5
references,2999,10
to,3000,2
zero,3001,4
or,3002,2
more,3003,4
other,3004,5
tree,3005,4
nodes.,3006,6
data,3007,4
moves,3008,5
down,3009,4
from,3010,4
node,3011,4
to,3012,2
node,3013,4
"
common",3014,7
operations,3015,10
on,3016,2
a,3017,1
linked,3018,6
list,3019,4
may,3020,3
include,3021,7
"
",3022,1
pop,3023,3
-,3024,1
returns,3025,7
and,3026,3
removes,3027,7
data,3028,4
from,3029,4
the,3030,3
top,3031,3
of,3032,2
the,3033,3
stack,3034,5
"
if",3035,3
you,3036,3
want,3037,4
to,3038,2
show,3039,4
every,3040,5
div,3041,3
that,3042,4
has,3043,3
the,3044,3
hidden,3045,6
class,3046,5
"
$(document).ready(()",3047,21
=>,3048,2
"{
if",3049,4
you,3050,3
want,3051,4
to,3052,2
get,3053,3
json,3054,4
from,3055,4
another,3056,7
"domain,",3057,7
you,3058,3
want,3059,4
jsonp,3060,5
"
",3061,1
warm,3062,4
colors,3063,6
evoke,3064,5
a,3065,1
sense,3066,5
of,3067,2
fire,3068,4
and,3069,3
can,3070,3
promote,3071,7
a,3072,1
feeling,3073,7
of,3074,2
agression,3075,9
and,3076,3
are,3077,3
considered,3078,10
"bold
",3079,5
const,3080,5
signUpForm,3081,10
=,3082,1
(),3083,2
=>,3084,2
"{
echo",3085,6
'hello,3086,6
there,3087,5
\n,3088,2
"';
the",3089,6
principles,3090,10
of,3091,2
ui,3092,2
"
add",3093,4
a,3094,1
pharagraph,3095,10
=,3096,1
"<p>
var",3097,7
product,3098,7
=,3099,1
var,3100,3
that,3101,4
multiplies,3102,10
"(*)
javascript",3103,14
runtime,3104,7
"enviroments
canvas",3105,18
is,3106,2
the,3107,3
thing,3108,5
that,3109,4
you,3110,3
show,3111,4
"stuff,",3112,6
to,3113,2
create,3114,6
a,3115,1
"canvas
",3116,7
has,3117,3
an,3118,2
index,3119,5
"
",3120,1
from,3121,4
matplotlib,3122,10
import,3123,6
pyplot,3124,6
as,3125,2
"plt
how",3126,7
is,3127,2
php,3128,3
used,3129,4
in,3130,2
html,3131,4
"
php",3132,4
is,3133,2
an,3134,2
language,3135,8
that,3136,4
is,3137,2
written,3138,7
with,3139,4
html,3140,4
so,3141,2
you,3142,3
can,3143,3
render,3144,6
different,3145,9
html,3146,4
within,3147,6
the,3148,3
php,3149,3
file,3150,4
"
style",3151,6
sheets,3152,6
are,3153,3
basically,3154,9
css,3155,3
presets,3156,7
*/,3157,2
"
",3158,1
then,3159,4
you,3160,3
need,3161,4
to,3162,2
module,3163,6
import,3164,6
the,3165,3
apollo,3166,6
server,3167,6
and,3168,3
create,3169,6
an,3170,2
server,3171,6
with,3172,4
new,3173,3
"ApolloServer({schemaHere});
",3174,28
const,3175,5
TypeDefs,3176,8
=,3177,1
"gql`
",3178,5
pandas,3179,6
are,3180,3
helpful,3181,7
functions,3182,9
for,3183,3
handling,3184,8
missing,3185,7
"data,",3186,5
performing,3187,10
operations,3188,10
on,3189,2
columns,3190,7
and,3191,3
rows,3192,4
and,3193,3
transforming,3194,12
data,3195,4
"
",3196,1
npm,3197,3
i,3198,1
-g,3199,2
heroku,3200,6
"
",3201,1
const,3202,5
foo,3203,3
=,3204,1
(),3205,2
=>,3206,2
{return,3207,7
"'foo'}
",3208,7
"{book,",3209,6
"paper,",3210,6
"folder,",3211,7
"hat,",3212,4
"pen,",3213,4
"snack}
",3214,7
"conditions
",3215,11
"\""",3216,2
=,3217,1
double,3218,6
"quote
function",3219,14
"howOld(currage,",3220,15
year),3221,5
"{
",3222,2
let,3223,3
string,3224,6
=,3225,1
"str.toLowerCase().replace(/[^a-z0-9]+/g,'').split('');
",3226,55
this._count,3227,11
=,3228,1
"count;
",3229,7
the,3230,3
purpose,3231,7
of,3232,2
encoding,3233,8
is,3234,2
to,3235,2
transform,3236,9
data,3237,4
so,3238,2
that,3239,4
it,3240,2
can,3241,3
be,3242,2
properly,3243,8
and,3244,3
safely,3245,6
consumed,3246,8
by,3247,2
a,3248,1
different,3249,9
type,3250,4
of,3251,2
system,3252,6
"(binary....)
",3253,13
whats,3254,5
the,3255,3
"impact
",3256,7
"instead,",3257,8
uses,3258,4
the,3259,3
application,3260,11
to,3261,2
its,3262,3
"advantage
",3263,10
if,3264,2
the,3265,3
inputs,3266,6
were,3267,4
not,3268,3
"sanitized,",3269,10
an,3270,2
user,3271,4
could,3272,5
cause,3273,5
damage,3274,6
by,3275,2
posting,3276,7
this,3277,4
example,3278,7
"
with",3279,5
healdess,3280,8
"testing,",3281,8
you,3282,3
can,3283,3
generate,3284,8
screenshots,3285,11
and,3286,3
pdfs,3287,4
of,3288,2
websites,3289,8
scrape,3290,6
content,3291,7
from,3292,4
"websites,",3293,9
automate,3294,8
form,3295,4
submisssion,3296,11
and,3297,3
simulate,3298,8
keyboard,3299,8
"input
",3300,6
"regex.test(string)
A",3301,20
lot,3302,3
of,3303,2
the,3304,3
times,3305,5
in,3306,2
todays,3307,6
day,3308,3
and,3309,3
"age,",3310,4
you,3311,3
want,3312,4
your,3313,4
website,3314,7
to,3315,2
be,3316,2
"interactive,",3317,12
Of,3318,2
course,3319,6
not,3320,3
always,3321,6
and,3322,3
not,3323,3
fully,3324,5
interactive.,3325,12
But,3326,3
if,3327,2
you,3328,3
want,3329,4
to,3330,2
get,3331,3
some,3332,4
kind,3333,4
of,3334,2
information,3335,11
from,3336,4
an,3337,2
user,3338,4
you,3339,3
will,3340,4
need,3341,4
to,3342,2
use,3343,3
Inputs,3344,6
(or,3345,3
something,3346,9
else,3347,4
more,3348,4
"shady)
#",3349,8
breakpoints,3350,11
are,3351,3
from,3352,4
lower,3353,5
to,3354,2
higher,3355,6
(0,3356,2
-,3357,1
100,3358,3
-,3359,1
200,3360,3
-,3361,1
500,3362,3
-,3363,1
"1923)
",3364,6
links,3365,5
are,3366,3
differentiated,3367,14
from,3368,4
regular,3369,7
text,3370,4
